idsabi;nombre;nif;año;11000;11100;11200;11300;11400;11500;11600;11700;12000;12100;12200;12210;12220;12230;12240;12250;12260;12300;12400;12500;12600;12700;10000;20000;21000;21100;21200;21300;21400;21500;21510;21520;21600;21700;21800;21900;22000;23000;31000;31100;31200;31300;31400;31500;31600;31700;32000;32100;32200;32300;32400;32500;32600;32700;30000;40100;40110;40120;40130;40200;40300;40400;40410;40420;40430;40440;40500;40510;40520;40600;40610;40620;40630;40700;40710;40720;40730;40740;40750;40800;40900;41000;41100;41110;41120;41130;41200;41300;49100;41400;41500;41600;41700;41800;41810;41820;42100;42110;42120;42130;49200;49300;41900;49400;42000;49400.1;50010;50020;50030;50040;50050;50060;50070;59200;50080;50090;50100;50110;50120;50130;59300;59400;52013
1063.0;AUTOS LAVAPIES SL.;B66864984;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2017;9000,0;9000,0;;;;;;;1891,03136;;;;;;;;;1890,39746;;0,6339;;;10891,03136;9001,03136;9001,03136;3,0;;;;;;;9000,0;-1,96864;;;;;;;;;;;;;1890,0;;;;;1890,0;;;10891,03136;;;;;;;;;;;;;;;;;;;-1,96864;;;;;;;;;;;;;;;-1,96864;;;;;;;;;;;;;-1,96864;;;;-1,96864;;;;;;;;;;;;;;;;;
1063.0;AUTOS LAVAPIES SL.;B66864984;2018;8213,98717;8100,0;105,43717;;;8,55;;;2646,71647;;;;;;;;;2220,36893;269,73278;0,6339;;155,98086;10860,70364;7665,90753;7665,90753;3,0;;;;-1,96864;;;9000,0;-1335,12383;;;;;118,68681;;118,68681;;;;;;3076,1093;;;199,04108;;2877,06822;;;10860,70364;3162,60352;;;;;;-1595,58491;;;;;;;;-366,47194;;;;-1607,53723;;;;;;-925,34719;;;;;;;;0,07165;-1332,2661;;-2,85773;;;;;;;;;;-2,85773;-1335,12383;;;;-1335,12383;;;;;;;;;;;;;;;;;
