id;idsabi;nombre;nif;a�o;11000;11100;11200;11300;11400;11500;11600;11700;12000;12100;12200;12210;12220;12230;12240;12250;12260;12300;12400;12500;12600;12700;10000;20000;21000;21100;21200;21300;21400;21500;21510;21520;21600;21700;21800;21900;22000;23000;31000;31100;31200;31300;31400;31500;31600;31700;32000;32100;32200;32300;32400;32500;32600;32700;30000;40100;40110;40120;40130;40200;40300;40400;40410;40420;40430;40440;40500;40510;40520;40600;40610;40620;40630;40700;40710;40720;40730;40740;40750;40800;40900;41000;41100;41110;41120;41130;41200;41300;49100;41400;41500;41600;41700;41800;41810;41820;42100;42110;42120;42130;49200;49300;41900;49400;42000;49400;50010;50020;50030;50040;50050;50060;50070;59200;50080;50090;50100;50110;50120;50130;59300;59400;52013
142;142;ACORON S.L.;B38326997;2008;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000
309;142;ACORON S.L.;B38326997;2009;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000
476;142;ACORON S.L.;B38326997;2010;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000
643;142;ACORON S.L.;B38326997;2011;11266,618180000;6458,246740000;4704,186740000;0,000000000;0,000000000;93,859000000;10,325700000;0,000000000;1651,240760000;0,000000000;69,391750000;68,396750000;0,000000000;0,000000000;0,000000000;0,000000000;0,995000000;386,719150000;0,000000000;1120,420580000;0,000000000;74,709280000;12917,858940000;3825,872860000;3819,633490000;62,100010000;0,000000000;3464,383310000;0,000000000;-135,259060000;0,000000000;-135,259060000;0,000000000;428,409230000;0,000000000;0,000000000;0,000000000;6,239370000;7059,032890000;0,000000000;7059,032890000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;2032,953190000;0,000000000;0,000000000;651,831120000;0,000000000;1381,122070000;0,000000000;0,000000000;12917,858940000;3716,597180000;176,364740000;3540,232440000;0,000000000;0,000000000;0,000000000;-796,370350000;-700,263200000;0,000000000;-96,107150000;0,000000000;1,350240000;0,000000000;1,350240000;-1226,702590000;-964,495780000;-262,206810000;0,000000000;-665,941780000;-614,429510000;-47,819610000;-3,692660000;0,000000000;0,000000000;-235,088870000;2,440280000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-101,672760000;694,611350000;37,164140000;-263,860310000;0,000000000;0,000000000;-3,005060000;-3,005060000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-229,701230000;464,910120000;-36,500890000;428,409230000;0,000000000;428,409230000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-1,038910000;0,000000000;0,000000000;0,000000000;-1,038910000;427,370320000;0,000000000
810;142;ACORON S.L.;B38326997;2012;11114,355960000;6451,130960000;4601,547180000;0,000000000;0,000000000;61,677820000;0,000000000;0,000000000;1803,694890000;0,000000000;76,868620000;74,961700000;0,000000000;0,000000000;0,000000000;0,000000000;1,906920000;503,014240000;77,203700000;1118,999530000;0,000000000;27,608800000;12918,050850000;4225,224010000;4222,884820000;62,100010000;0,000000000;3812,521070000;0,000000000;-135,259060000;0,000000000;-135,259060000;0,000000000;483,522800000;0,000000000;0,000000000;0,000000000;2,339190000;6466,147270000;0,000000000;6466,147270000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;2226,679570000;0,000000000;0,000000000;747,728990000;0,000000000;1478,950580000;0,000000000;0,000000000;12918,050850000;3878,929410000;265,610870000;3613,318540000;0,000000000;0,000000000;0,000000000;-900,080050000;-800,204510000;0,000000000;-99,875540000;0,000000000;1,603230000;0,025880000;1,577350000;-1292,871910000;-1016,429210000;-276,442700000;0,000000000;-624,845150000;-582,783970000;-38,158580000;0,000000000;-3,902600000;0,000000000;-221,425250000;0,652780000;0,000000000;2,000000000;0,000000000;2,000000000;0,000000000;0,000000000;-80,733550000;763,229510000;26,804570000;-272,737450000;0,000000000;0,000000000;-1,818370000;-1,700640000;-0,117730000;0,000000000;0,000000000;0,000000000;0,000000000;-247,751250000;515,478260000;-31,955460000;483,522800000;0,000000000;483,522800000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-3,900180000;0,000000000;0,000000000;0,000000000;-3,900180000;479,622620000;0,000000000
977;142;ACORON S.L.;B38326997;2013;10935,277110000;6446,327590000;4430,573220000;0,000000000;0,000000000;58,376300000;0,000000000;0,000000000;1794,027600000;0,000000000;61,984790000;60,284790000;0,000000000;0,000000000;0,000000000;0,000000000;1,700000000;469,000090000;79,095700000;1147,539330000;0,000000000;36,407690000;12729,304710000;4593,879220000;4592,192810000;62,100010000;0,000000000;4296,043870000;0,000000000;-135,259060000;0,000000000;-135,259060000;0,000000000;369,307990000;0,000000000;0,000000000;0,000000000;1,686410000;6405,538140000;0,000000000;6405,538140000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;1729,887350000;0,000000000;0,000000000;410,766060000;0,000000000;1319,121290000;0,000000000;0,000000000;12729,304710000;3734,180870000;215,718730000;3518,462140000;0,000000000;0,000000000;0,000000000;-991,465860000;-895,416520000;0,000000000;-96,049340000;0,000000000;0,000000000;0,000000000;0,000000000;-1342,400840000;-1053,257300000;-289,143540000;0,000000000;-564,716930000;-526,883100000;-37,833830000;0,000000000;0,000000000;0,000000000;-217,626240000;0,652780000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-6,898220000;611,725560000;44,343070000;-255,708950000;0,688600000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-210,677280000;401,048280000;-31,740290000;369,307990000;0,000000000;369,307990000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-0,652780000;0,000000000;0,000000000;0,000000000;-0,652780000;368,655210000;0,000000000
1144;142;ACORON S.L.;B38326997;2014;10802,980470000;6443,324870000;4301,279300000;0,000000000;0,000000000;58,376300000;0,000000000;0,000000000;1957,572290000;0,000000000;54,670570000;54,670570000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;549,652000000;82,285860000;1195,272200000;0,000000000;75,691660000;12760,552760000;4793,115050000;4792,081420000;62,100010000;0,000000000;4673,639810000;0,000000000;-135,259060000;0,000000000;-135,259060000;0,000000000;191,600660000;0,000000000;0,000000000;0,000000000;1,033630000;6390,336720000;0,000000000;6390,336720000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;1577,100990000;0,000000000;0,000000000;467,428870000;0,000000000;1109,672120000;0,000000000;0,000000000;12760,552760000;3964,724070000;0,000000000;3964,724070000;0,000000000;0,000000000;0,000000000;-976,035270000;-852,878820000;0,000000000;-123,156450000;0,000000000;0,000000000;0,000000000;0,000000000;-1512,879390000;-1167,036760000;-345,842630000;0,000000000;-683,407550000;-633,776880000;-40,672350000;-8,958320000;0,000000000;0,000000000;-206,659110000;0,652780000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-95,327460000;491,068070000;45,820220000;-314,845380000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-269,025160000;222,042910000;-30,442250000;191,600660000;0,000000000;191,600660000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-0,652780000;0,000000000;0,000000000;0,000000000;-0,652780000;190,947880000;0,000000000
1311;142;ACORON S.L.;B38326997;2015;11058,743460000;6457,910330000;4540,456830000;0,000000000;0,000000000;60,376300000;0,000000000;0,000000000;2258,453120000;0,000000000;69,960460000;69,960460000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;711,688540000;83,063720000;1225,577810000;0,000000000;168,162590000;13317,196580000;5248,078050000;5247,697200000;62,100010000;0,000000000;4866,939980000;0,000000000;-135,259060000;0,000000000;-135,259060000;0,000000000;453,916270000;0,000000000;0,000000000;0,000000000;0,380850000;6085,815270000;0,000000000;6085,815270000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;1983,303260000;0,000000000;0,000000000;838,862790000;0,000000000;1144,440470000;0,000000000;0,000000000;13317,196580000;4633,946230000;0,000000000;4633,946230000;0,000000000;0,000000000;0,000000000;-1098,199950000;-962,563450000;0,000000000;-135,636500000;0,000000000;4,626620000;4,626620000;0,000000000;-1674,705760000;-1287,251060000;-387,454700000;0,000000000;-880,304620000;-827,934100000;-52,370520000;0,000000000;0,000000000;0,000000000;-220,422740000;0,652780000;0,000000000;-11,911000000;0,000000000;-11,911000000;0,000000000;0,000000000;-22,927800000;730,753760000;47,320970000;-284,935020000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-237,614050000;493,139710000;-39,223440000;453,916270000;0,000000000;453,916270000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-0,652780000;0,000000000;0,000000000;0,000000000;-0,652780000;453,263490000;0,000000000
1478;142;ACORON S.L.;B38326997;2016;11246,621870000;6277,083740000;4904,273960000;0,000000000;3,960000000;61,304170000;0,000000000;0,000000000;3385,001090000;0,000000000;77,198500000;77,198500000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;758,107020000;81,428720000;1289,471130000;0,000000000;1178,795720000;14631,622960000;5961,647870000;5961,647870000;62,100010000;0,000000000;5315,906590000;0,000000000;-135,259060000;0,000000000;-135,259060000;0,000000000;718,900330000;0,000000000;0,000000000;0,000000000;0,000000000;6756,069900000;0,000000000;6756,069900000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;1913,905190000;0,000000000;0,000000000;1126,498160000;0,000000000;787,407030000;0,000000000;0,000000000;14631,622960000;5642,435420000;0,000000000;5642,435420000;0,000000000;0,000000000;0,000000000;-1328,138520000;-1147,790820000;0,000000000;-180,347700000;0,000000000;3,025000000;3,025000000;0,000000000;-1917,965890000;-1476,736730000;-441,229160000;0,000000000;-903,769290000;-854,208640000;-47,016000000;-2,544650000;0,000000000;0,000000000;-504,247210000;0,380850000;0,000000000;5,260240000;0,000000000;5,260240000;0,000000000;0,000000000;-21,017550000;975,963050000;42,332360000;-270,649470000;0,000000000;0,000000000;-0,287800000;0,000000000;-0,287800000;0,000000000;0,000000000;0,000000000;0,000000000;-228,604910000;747,358140000;-28,457810000;718,900330000;0,000000000;718,900330000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;0,000000000;-0,380850000;0,000000000;0,000000000;0,000000000;-0,380850000;718,519480000;0,000000000
